"1 _ A","1 _ B","V4","V5","4 _ L","4 _ U","4 _ Y","4 _ Z","5 _ G","5 _ GG","6 _ AA","6 _ C","6 _ CC","6 _ D","6 _ E","6 _ FF","6 _ I","6 _ J","6 _ K","6 _ M","6 _ Q","6 _ R","6 _ W","6 _ X","7 _ BB","7 _ DD","7 _ FF","7 _ H","7 _ J","7 _ N","7 _ O","7 _ V","7 _ Z","V35","9 _ f","9 _ t","10 _ f","10 _ t","V40","12 _ f","12 _ t","13 _ g","13 _ p","13 _ s","V46","V47","V47.1"
"0","1",0.104432153429578,-0.453726510143837,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.290871630439694,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.571661718676752,-0.195271683820164,"-"
"0","1",-1.03083800024583,0.400002021409689,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.233073235480432,-0.195271683820164,"-"
"0","1",0.576067192710869,1.07796291411396,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.118111099172262,-0.195271683820164,"-"
"0","1",-0.0278168609634862,-0.453726510143837,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",0.00794683900628061,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.91654812760126,-0.195271683820164,"-"
"0","1",-0.991003959765988,0.191089627806003,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.503032743746337,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"1","0",-0.943999791999778,0.131830823851111,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.57773736110783,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.577959644404939,-0.102375240637322,"-"
"1","0",-1.02366787295946,1.05285325142121,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.91654812760126,-0.195271683820164,"-"
"0","1",-0.512995474007923,1.75592380681823,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-1.17663058840204,-0.788187217211277,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"0","1","1","0",-0.493528602678215,"1","0","0","0","1",0.111813173444076,-0.195271683820164,"-"
"0","1",-0.784663630080423,-0.780152125149596,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.571661718676752,-0.156116984627396,"-"
"0","1",-0.56557640744131,-0.838406542596778,"0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.341737446060414,-0.195079749020199,"-"
"0","1",-1.06350191343929,-0.0600069991215048,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",-0.577959644404939,-0.195271683820164,"-"
"1","0",-1.15671356816212,-0.704823137071344,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.417012653573502,-0.176462073423638,"-"
"0","1",-0.618954021684294,1.58015616796897,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","0","1",-0.0822547671130358,"1","0","1","0","0",-1.03780818963762,0.870350325583008,"-"
"0","1",-1.07067204072567,1.05285325142121,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0",-0.615089669788577,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.348035371788601,-0.195079749020199,"-"
"1","0",-2.4712369039968,-0.654603811685843,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",0.111813173444076,-0.175118529823886,"-"
"0","1",-0.121028515686309,-0.839410929104488,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.57773736110783,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",0.91654812760126,0.342721560480465,"-"
"0","1",-0.971086939526069,-0.872555683858919,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",0.111813173444076,-0.195079749020199,"-"
"1","0",-0.73845614312381,-0.604384486300341,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.118111099172262,-0.195271683820164,"-"
"0","1",-0.638871041924213,-0.805261787842347,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.801585991293091,-0.195271683820164,"-"
"1","0",-1.01729442648268,1.05285325142121,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.348035371788601,-0.195079749020199,"-"
"0","1",-0.446074286001793,-0.847446021166168,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.615089669788577,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",0.525676864153485,-0.110052632635904,"-"
"0","1",0.376896990311676,-0.470801080774907,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","0","1",-0.0822547671130358,"1","0","1","0","0",0.226775309752245,-0.195079749020199,"-"
"1","0",-1.19017416216518,-0.88862586798228,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.118111099172262,-0.171087899024631,"-"
"1","0",0.0717682402361107,-0.328178196680083,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0.244013429868601,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",0.111813173444076,-0.194503944620306,"-"
"0","1",3.0394042559841,0.851975949879203,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0.530879160536737,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.635440712559024,-0.194120075020376,"-"
"0","1",0.151436321195788,-0.453726510143837,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.141462395716707,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",3.10082871745647,-0.195271683820164,"-"
"0","1",-1.17025714192526,-0.403507184758335,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.46568043506559,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-0.577959644404939,-0.191241053020908,"-"
"0","1",-0.704995549120745,1.47971751719797,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.332164878355164,"1","0","0","1",-0.0822547671130358,"0","1","1","0","0",-0.00314896286409331,-0.162066963426297,"-"
"1","0",2.11605119766144,-0.55416516091484,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",1.27792533415167,"1","0","0","1",-0.287891684895625,"1","0","1","0","0",-1.03780818963762,-0.193352335820518,"-"
"0","1",-1.01729442648268,-0.922775009244421,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.571661718676752,-0.195271683820164,"-"
"0","1",-0.605410447921148,-0.755042462456846,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.571661718676752,-0.195271683820164,"-"
"1","0",-1.20292105511873,-0.378397522065584,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"1","0",-0.499451900244777,1.78906856157266,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.571661718676752,-0.195079749020199,"-"
"0","1",1.41258204278748,4.33418397210988,"0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.664394717247163,"0","1","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.195271683820164,"-"
"0","1",-0.599037001444374,-0.403507184758335,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",0.680288395259725,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.118111099172262,-0.19047331382105,"-"
"0","1",-0.991003959765988,1.11110766886839,"0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",-0.540385052427084,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.577959644404939,-0.195271683820164,"-"
"0","1",-0.260447657365745,-0.696788045009664,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",-0.233073235480432,-0.195271683820164,"-"
"1","0",0.0582246664729654,-0.353287859372834,"0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.118111099172262,-0.191432987820873,"-"
"1","0",-0.493078453768003,-0.0519719070598245,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",1.03151026390943,-0.194120075020376,"-"
"0","1",-0.957543365762923,-0.604384486300341,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.0333464089091885,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.394020226311868,-0.194120075020376,"-"
"1","0",-1.17025714192526,-0.91373553067503,"0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.627042408566416,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.111813173444076,-0.195079749020199,"-"
"1","0",-0.991003959765988,1.05285325142121,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.540385052427084,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.577959644404939,-0.187210422221653,"-"
"0","1",-1.17663058840204,-0.955919763998852,"0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.692921780713108,-0.195271683820164,"-"
"0","1",-0.638871041924213,-0.805261787842347,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.514985482524176,"0","1","1","0",-0.493528602678215,"0","1","0","0","1",0.801585991293091,-0.195271683820164,"-"
"0","1",-0.784663630080423,-0.90570043861335,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.58969009988567,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.571661718676752,-0.156116984627396,"-"
"0","1",-1.07704548720244,3.46338086992528,"1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"0","1","0","1","0",1.54883987729619,18.9982083126347,"+"
"0","1",-0.943999791999778,-0.955919763998852,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",1.83624521806661,-0.195079749020199,"+"
"0","1",0.456565071271353,-0.930810101306101,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.295752591537146,-0.17358305142417,"+"
"0","1",-0.778290183603649,-0.654603811685843,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.216167013078201,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.175592167326347,-0.193736205420447,"+"
"1","0",-1.03083800024583,-0.880590775920599,"1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0",2.32378997721259,"1","0","1","0",-0.493528602678215,"0","1","0","0","1",0.686623854984922,-0.195271683820164,"+"
"1","0",0.211187381915546,-0.880590775920599,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.552337791204923,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.686623854984922,-0.186826552621724,"+"
"0","1",1.39903846902434,-0.91473991718274,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.58969009988567,"0","1","0","1",1.76847749293027,"1","0","1","0","0",1.1464724002176,0.329094189682982,"+"
"0","1",0.211187381915546,-0.704823137071344,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",-0.316271200342602,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.348035371788601,-0.195271683820164,"-"
"1","0",-0.121028515686309,-0.737967891825775,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.571661718676752,-0.192776531420625,"-"
"0","1",-0.067650901443325,-0.737967891825775,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.652441978469324,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",-0.0606300310181779,-0.16091535462651,"-"
"0","0",0.781610841586837,-0.252849208601831,"0","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",5.62999571623619,-0.195271683820164,"-"
"0","1",0.303602355828772,-0.453726510143837,"0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0",0.232060691090762,"1","0","1","0",-0.493528602678215,"1","0","0","0","1",0.111813173444076,-0.195271683820164,"-"
"0","1",-2.4712369039968,-0.152410557830828,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.638995147344255,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",1.32466371149526,-0.195271683820164,"-"
"0","1",-0.844414690800181,-0.955919763998852,"0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",-0.664394717247163,"1","0","1","0",-0.493528602678215,"1","0","0","1","0",-1.03780818963762,-0.195271683820164,"-"
"1","0",0.177726787912482,-0.453726510143837,"0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",0.0826514563677744,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.194887814220235,"-"
"0","1",0.243851295109014,-0.453726510143837,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",1.60632094545027,-0.192200727020731,"-"
"1","0",-0.459617859764939,1.55504650527622,"0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.00314896286409331,0.00856307374218645,"-"
"0","1",0.297228909351998,-0.453726510143837,"0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"1","0","1","0","0",0.962532982124527,-0.195271683820164,"-"
"0","1",-0.266821103842519,-0.805261787842347,"0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0",-0.615089669788577,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",0.226775309752245,-0.147096049029062,"-"
"0","1",1.29945336782474,0.349782696024188,"0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0",-0.365576247801188,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-1.03780818963762,-0.151510549428247,"-"
"1","0",0.303602355828772,-0.704823137071344,"0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0",-0.514985482524176,"1","0","1","0",-0.493528602678215,"0","1","1","0","0",-0.118111099172262,-0.195271683820164,"-"
